pid,time_code,item,domain_code,resp
P00736,T1,TOM01,D1,0.0
P00737,T1,TOM01,D1,1.0
P00738,T1,TOM01,D1,1.0
P00739,T1,TOM01,D1,0.0
P00740,T1,TOM01,D1,1.0
P00741,T1,TOM01,D1,1.0
P00742,T1,TOM01,D1,0.0
P00743,T1,TOM01,D1,1.0
P00744,T1,TOM01,D1,0.0
P00745,T1,TOM01,D1,0.0
P00746,T1,TOM01,D1,0.0
P00747,T1,TOM01,D1,1.0
P00748,T1,TOM01,D1,0.0
P00749,T1,TOM01,D1,0.0
P00750,T1,TOM01,D1,1.0
P00751,T1,TOM01,D1,0.0
P00752,T1,TOM01,D1,0.0
P00753,T1,TOM01,D1,0.0
P00754,T1,TOM01,D1,0.0
P00755,T1,TOM01,D1,1.0
P00756,T1,TOM01,D1,0.0
P00757,T1,TOM01,D1,0.0
P00758,T1,TOM01,D1,1.0
P00759,T1,TOM01,D1,0.0
P00760,T1,TOM01,D1,1.0
P00761,T1,TOM01,D1,0.0
P00762,T1,TOM01,D1,1.0
P00763,T1,TOM01,D1,0.0
P00764,T1,TOM01,D1,1.0
P00765,T1,TOM01,D1,0.0
P00766,T1,TOM01,D1,1.0
P00767,T1,TOM01,D1,1.0
P00768,T1,TOM01,D1,1.0
P00769,T1,TOM01,D1,1.0
P00770,T1,TOM01,D1,0.0
P00771,T1,TOM01,D1,0.0
P00772,T1,TOM01,D1,0.0
P00773,T1,TOM01,D1,0.0
P00774,T1,TOM01,D1,1.0
P00775,T1,TOM01,D1,0.0
P00776,T1,TOM01,D1,1.0
P00777,T1,TOM01,D1,1.0
P00778,T1,TOM01,D1,0.0
P00779,T1,TOM01,D1,0.0
P00780,T1,TOM01,D1,1.0
P00781,T1,TOM01,D1,1.0
P00782,T1,TOM01,D1,1.0
P00783,T1,TOM01,D1,1.0
P00784,T1,TOM01,D1,0.0
P00785,T1,TOM01,D1,0.0
P00786,T1,TOM01,D1,0.0
P00787,T1,TOM01,D1,1.0
P00788,T1,TOM01,D1,0.0
P00789,T1,TOM01,D1,1.0
P00790,T1,TOM01,D1,1.0
P00791,T1,TOM01,D1,0.0
P00792,T1,TOM01,D1,1.0
P00793,T1,TOM01,D1,0.0
P00794,T1,TOM01,D1,1.0
P00795,T1,TOM01,D1,0.0
P00796,T1,TOM01,D1,0.0
P00797,T1,TOM01,D1,0.0
P00798,T1,TOM01,D1,0.0
P00799,T1,TOM01,D1,1.0
P00800,T1,TOM01,D1,1.0
P00801,T1,TOM01,D1,1.0
P00802,T1,TOM01,D1,1.0
P00803,T1,TOM01,D1,0.0
P00804,T1,TOM01,D1,0.0
P00805,T1,TOM01,D1,0.0
P00806,T1,TOM01,D1,1.0
P00807,T1,TOM01,D1,0.0
P00808,T1,TOM01,D1,0.0
P00809,T1,TOM01,D1,0.0
P00810,T1,TOM01,D1,0.0
P00811,T1,TOM01,D1,0.0
P00812,T1,TOM01,D1,0.0
P00813,T1,TOM01,D1,0.0
P00814,T1,TOM01,D1,1.0
P00815,T1,TOM01,D1,0.0
P00816,T1,TOM01,D1,1.0
P00817,T1,TOM01,D1,1.0
P00818,T1,TOM01,D1,0.0
P00819,T1,TOM01,D1,0.0
P00820,T1,TOM01,D1,0.0
P00821,T1,TOM01,D1,1.0
P00822,T1,TOM01,D1,0.0
P00823,T1,TOM01,D1,1.0
P00824,T1,TOM01,D1,0.0
P00825,T1,TOM01,D1,0.0
P00826,T1,TOM01,D1,0.0
P00827,T1,TOM01,D1,0.0
P00828,T1,TOM01,D1,1.0
P00829,T1,TOM01,D1,0.0
P00830,T1,TOM01,D1,1.0
P00831,T1,TOM01,D1,1.0
P00832,T1,TOM01,D1,0.0
P00833,T1,TOM01,D1,1.0
P00834,T1,TOM01,D1,0.0
P00835,T1,TOM01,D1,1.0
P00836,T1,TOM01,D1,0.0
P00837,T1,TOM01,D1,0.0
P00838,T1,TOM01,D1,0.0
P00839,T1,TOM01,D1,1.0
P00840,T1,TOM01,D1,1.0
P00841,T1,TOM01,D1,1.0
P00842,T1,TOM01,D1,0.0
P00843,T1,TOM01,D1,1.0
P00844,T1,TOM01,D1,1.0
P00845,T1,TOM01,D1,0.0
P00846,T1,TOM01,D1,0.0
P00847,T1,TOM01,D1,1.0
P00848,T1,TOM01,D1,0.0
P00849,T1,TOM01,D1,0.0
P00850,T1,TOM01,D1,1.0
P00851,T1,TOM01,D1,1.0
P00852,T1,TOM01,D1,0.0
P00853,T1,TOM01,D1,1.0
P00854,T1,TOM01,D1,1.0
P00855,T1,TOM01,D1,0.0
P00856,T1,TOM01,D1,0.0
P00857,T1,TOM01,D1,0.0
P00858,T1,TOM01,D1,0.0
P00859,T1,TOM01,D1,0.0
P00860,T1,TOM01,D1,0.0
P00861,T1,TOM01,D1,0.0
P00862,T1,TOM01,D1,1.0
P00863,T1,TOM01,D1,1.0
P00864,T1,TOM01,D1,0.0
P00865,T1,TOM01,D1,0.0
P00866,T1,TOM01,D1,0.0
P00867,T1,TOM01,D1,1.0
P00868,T1,TOM01,D1,0.0
P00869,T1,TOM01,D1,0.0
P00870,T1,TOM01,D1,0.0
P00871,T1,TOM01,D1,1.0
P00872,T1,TOM01,D1,0.0
P00873,T1,TOM01,D1,0.0
P00874,T1,TOM01,D1,1.0
P00875,T1,TOM01,D1,0.0
P00876,T1,TOM01,D1,1.0
P00877,T1,TOM01,D1,0.0
P00878,T1,TOM01,D1,0.0
P00879,T1,TOM01,D1,1.0
P00880,T1,TOM01,D1,1.0
P00881,T1,TOM01,D1,1.0
P00882,T1,TOM01,D1,0.0
P00883,T1,TOM01,D1,0.0
P00884,T1,TOM01,D1,0.0
P00885,T1,TOM01,D1,1.0
P00886,T1,TOM01,D1,1.0
P00887,T1,TOM01,D1,1.0
P00888,T1,TOM01,D1,0.0
P00889,T1,TOM01,D1,0.0
P00890,T1,TOM01,D1,1.0
P00891,T1,TOM01,D1,1.0
P00892,T1,TOM01,D1,0.0
P00893,T1,TOM01,D1,0.0
P00894,T1,TOM01,D1,0.0
P00895,T1,TOM01,D1,1.0
P00896,T1,TOM01,D1,0.0
P00897,T1,TOM01,D1,0.0
P00898,T1,TOM01,D1,0.0
P00899,T1,TOM01,D1,1.0
P00900,T1,TOM01,D1,1.0
P00901,T1,TOM01,D1,0.0
P00902,T1,TOM01,D1,0.0
P00903,T1,TOM01,D1,0.0
P00904,T1,TOM01,D1,1.0
P00905,T1,TOM01,D1,1.0
P00906,T1,TOM01,D1,0.0
P00907,T1,TOM01,D1,1.0
P00908,T1,TOM01,D1,0.0
P00909,T1,TOM01,D1,0.0
P00910,T1,TOM01,D1,1.0
P00911,T1,TOM01,D1,0.0
P00912,T1,TOM01,D1,0.0
P00913,T1,TOM01,D1,0.0
P00914,T1,TOM01,D1,1.0
P00915,T1,TOM01,D1,0.0
P00916,T1,TOM01,D1,1.0
P00917,T1,TOM01,D1,0.0
P00918,T1,TOM01,D1,1.0
P00919,T1,TOM01,D1,0.0
P00920,T1,TOM01,D1,0.0
P00921,T1,TOM01,D1,1.0
P00922,T1,TOM01,D1,0.0
P00923,T1,TOM01,D1,1.0
P00924,T1,TOM01,D1,0.0
P00925,T1,TOM01,D1,0.0
P00926,T1,TOM01,D1,1.0
P00927,T1,TOM01,D1,0.0
P00928,T1,TOM01,D1,1.0
P00929,T1,TOM01,D1,0.0
P00930,T1,TOM01,D1,0.0
P00931,T1,TOM01,D1,0.0
P00932,T1,TOM01,D1,1.0
P00933,T1,TOM01,D1,0.0
P00934,T1,TOM01,D1,1.0
P00935,T1,TOM01,D1,0.0
P00936,T1,TOM01,D1,0.0
P00937,T1,TOM01,D1,0.0
P00938,T1,TOM01,D1,0.0
P00939,T1,TOM01,D1,1.0
P00940,T1,TOM01,D1,1.0
P00941,T1,TOM01,D1,1.0
P00942,T1,TOM01,D1,1.0
P00943,T1,TOM01,D1,1.0
P00944,T1,TOM01,D1,1.0
P00945,T1,TOM01,D1,1.0
P00946,T1,TOM01,D1,0.0
P00947,T1,TOM01,D1,1.0
P00948,T1,TOM01,D1,1.0
P00949,T1,TOM01,D1,0.0
P00950,T1,TOM01,D1,1.0
P00951,T1,TOM01,D1,1.0
P00952,T1,TOM01,D1,1.0
P00953,T1,TOM01,D1,1.0
P00954,T1,TOM01,D1,0.0
P00955,T1,TOM01,D1,0.0
P00956,T1,TOM01,D1,0.0
P00957,T1,TOM01,D1,0.0
P00958,T1,TOM01,D1,0.0
P00959,T1,TOM01,D1,1.0
P00960,T1,TOM01,D1,0.0
P00961,T1,TOM01,D1,0.0
P00962,T1,TOM01,D1,0.0
P00963,T1,TOM01,D1,1.0
P00964,T1,TOM01,D1,1.0
P00965,T1,TOM01,D1,0.0
P00966,T1,TOM01,D1,0.0
P00967,T1,TOM01,D1,0.0
P00968,T1,TOM01,D1,0.0
P00969,T1,TOM01,D1,1.0
P00970,T1,TOM01,D1,1.0
P00971,T1,TOM01,D1,1.0
P00972,T1,TOM01,D1,1.0
P00973,T1,TOM01,D1,1.0
P00974,T1,TOM01,D1,0.0
P00975,T1,TOM01,D1,1.0
P00976,T1,TOM01,D1,0.0
P00977,T1,TOM01,D1,0.0
P00978,T1,TOM01,D1,0.0
P00979,T1,TOM01,D1,1.0
P00980,T1,TOM01,D1,0.0
P00981,T1,TOM01,D1,1.0
P00982,T1,TOM01,D1,1.0
P00983,T1,TOM01,D1,0.0
P00984,T1,TOM01,D1,0.0
P00985,T1,TOM01,D1,0.0
P00986,T1,TOM01,D1,0.0
P00987,T1,TOM01,D1,1.0
P00988,T1,TOM01,D1,1.0
P00989,T1,TOM01,D1,1.0
P00990,T1,TOM01,D1,1.0
P00991,T1,TOM01,D1,1.0
P00992,T1,TOM01,D1,0.0
P00993,T1,TOM01,D1,1.0
P00994,T1,TOM01,D1,0.0
P00995,T1,TOM01,D1,0.0
P00996,T1,TOM01,D1,0.0
P00997,T1,TOM01,D1,1.0
P00998,T1,TOM01,D1,1.0
P00999,T1,TOM01,D1,0.0
P01000,T1,TOM01,D1,0.0
P01001,T1,TOM01,D1,0.0
P01002,T1,TOM01,D1,0.0
P01003,T1,TOM01,D1,0.0
P01004,T1,TOM01,D1,1.0
P01005,T1,TOM01,D1,1.0
P01006,T1,TOM01,D1,0.0
P01007,T1,TOM01,D1,0.0
P01008,T1,TOM01,D1,0.0
P01009,T1,TOM01,D1,1.0
P01010,T1,TOM01,D1,1.0
P01011,T1,TOM01,D1,0.0
P01012,T1,TOM01,D1,1.0
P01013,T1,TOM01,D1,1.0
P01014,T1,TOM01,D1,0.0
P01015,T1,TOM01,D1,1.0
P01016,T1,TOM01,D1,0.0
P01017,T1,TOM01,D1,1.0
P01018,T1,TOM01,D1,1.0
P01019,T1,TOM01,D1,0.0
P01020,T1,TOM01,D1,1.0
P01021,T1,TOM01,D1,0.0
P01022,T1,TOM01,D1,0.0
P01023,T1,TOM01,D1,0.0
P01024,T1,TOM01,D1,0.0
P01025,T1,TOM01,D1,1.0
P01026,T1,TOM01,D1,1.0
P01027,T1,TOM01,D1,1.0
P01028,T1,TOM01,D1,0.0
P01029,T1,TOM01,D1,1.0
P01030,T1,TOM01,D1,1.0
P01031,T1,TOM01,D1,1.0
P01032,T1,TOM01,D1,1.0
P01033,T1,TOM01,D1,1.0
P01034,T1,TOM01,D1,0.0
P01035,T1,TOM01,D1,1.0
P01036,T1,TOM01,D1,1.0
P01037,T1,TOM01,D1,0.0
P01038,T1,TOM01,D1,1.0
P01039,T1,TOM01,D1,0.0
P01040,T1,TOM01,D1,0.0
P01041,T1,TOM01,D1,0.0
P01042,T1,TOM01,D1,0.0
P01043,T1,TOM01,D1,0.0
P01044,T1,TOM01,D1,0.0
P01045,T1,TOM01,D1,0.0
P01046,T1,TOM01,D1,0.0
P01047,T1,TOM01,D1,1.0
P01048,T1,TOM01,D1,0.0
P01049,T1,TOM01,D1,1.0
P01050,T1,TOM01,D1,0.0
P01051,T1,TOM01,D1,1.0
P01052,T1,TOM01,D1,1.0
P01053,T1,TOM01,D1,1.0
P01054,T1,TOM01,D1,0.0
P01055,T1,TOM01,D1,0.0
P01056,T1,TOM01,D1,0.0
P01057,T1,TOM01,D1,0.0
P01058,T1,TOM01,D1,1.0
P01059,T1,TOM01,D1,0.0
P01060,T1,TOM01,D1,0.0
P01061,T1,TOM01,D1,1.0
P01062,T1,TOM01,D1,0.0
P01063,T1,TOM01,D1,1.0
P01064,T1,TOM01,D1,1.0
P01065,T1,TOM01,D1,0.0
P01066,T1,TOM01,D1,0.0
P01067,T1,TOM01,D1,0.0
P01068,T1,TOM01,D1,1.0
P01069,T1,TOM01,D1,1.0
P01070,T1,TOM01,D1,0.0
P01071,T1,TOM01,D1,0.0
P01072,T1,TOM01,D1,1.0
P01073,T1,TOM01,D1,0.0
P01074,T1,TOM01,D1,1.0
P01075,T1,TOM01,D1,0.0
P01076,T1,TOM01,D1,0.0
P01077,T1,TOM01,D1,1.0
P01078,T1,TOM01,D1,1.0
P01079,T1,TOM01,D1,1.0
P01080,T1,TOM01,D1,0.0
P01081,T1,TOM01,D1,1.0
P01082,T1,TOM01,D1,1.0
P01083,T1,TOM01,D1,1.0
P01084,T1,TOM01,D1,1.0
P01085,T1,TOM01,D1,0.0
P01086,T1,TOM01,D1,0.0
P01087,T1,TOM01,D1,0.0
P01088,T1,TOM01,D1,0.0
P01089,T1,TOM01,D1,0.0
P01090,T1,TOM01,D1,0.0
P01091,T1,TOM01,D1,0.0
P01092,T1,TOM01,D1,0.0
P01093,T1,TOM01,D1,0.0
P01094,T1,TOM01,D1,0.0
P01095,T1,TOM01,D1,1.0
P01096,T1,TOM01,D1,0.0
P01097,T1,TOM01,D1,0.0
P01098,T1,TOM01,D1,0.0
P01099,T1,TOM01,D1,0.0
P01100,T1,TOM01,D1,0.0
P01101,T1,TOM01,D1,1.0
P01102,T1,TOM01,D1,0.0
P01103,T1,TOM01,D1,1.0
P01104,T1,TOM01,D1,1.0
P01105,T1,TOM01,D1,0.0
P01106,T1,TOM01,D1,1.0
P01107,T1,TOM01,D1,1.0
P01108,T1,TOM01,D1,1.0
P01109,T1,TOM01,D1,1.0
P01110,T1,TOM01,D1,0.0
P01111,T1,TOM01,D1,0.0
P01112,T1,TOM01,D1,1.0
P01113,T1,TOM01,D1,1.0
P01114,T1,TOM01,D1,0.0
P01115,T1,TOM01,D1,1.0
P01116,T1,TOM01,D1,1.0
P01117,T1,TOM01,D1,0.0
P01118,T1,TOM01,D1,1.0
P01119,T1,TOM01,D1,0.0
P01120,T1,TOM01,D1,0.0
P01121,T1,TOM01,D1,0.0
P01122,T1,TOM01,D1,0.0
P01123,T1,TOM01,D1,0.0
P01124,T1,TOM01,D1,0.0
P01125,T1,TOM01,D1,0.0
P01126,T1,TOM01,D1,0.0
P01127,T1,TOM01,D1,0.0
P01128,T1,TOM01,D1,0.0
P01129,T1,TOM01,D1,1.0
P01130,T1,TOM01,D1,1.0
P01131,T1,TOM01,D1,1.0
P01132,T1,TOM01,D1,0.0
P01133,T1,TOM01,D1,0.0
P01134,T1,TOM01,D1,1.0
P01135,T1,TOM01,D1,0.0
P01136,T1,TOM01,D1,0.0
P01137,T1,TOM01,D1,0.0
P01138,T1,TOM01,D1,0.0
P01139,T1,TOM01,D1,0.0
P01140,T1,TOM01,D1,1.0
P01141,T1,TOM01,D1,1.0
P01142,T1,TOM01,D1,0.0
P01143,T1,TOM01,D1,0.0
P01144,T1,TOM01,D1,0.0
P01145,T1,TOM01,D1,1.0
P01146,T1,TOM01,D1,1.0
P01147,T1,TOM01,D1,1.0
P01148,T1,TOM01,D1,0.0
P01149,T1,TOM01,D1,0.0
P01150,T1,TOM01,D1,1.0
P01151,T1,TOM01,D1,1.0
P01152,T1,TOM01,D1,0.0
P01153,T1,TOM01,D1,1.0
P01154,T1,TOM01,D1,1.0
P01155,T1,TOM01,D1,1.0
P01156,T1,TOM01,D1,0.0
P01157,T1,TOM01,D1,0.0
P01158,T1,TOM01,D1,0.0
P01159,T1,TOM01,D1,1.0
P01160,T1,TOM01,D1,0.0
P01161,T1,TOM01,D1,1.0
P01162,T1,TOM01,D1,0.0
P01163,T1,TOM01,D1,1.0
P01164,T1,TOM01,D1,0.0
P01165,T1,TOM01,D1,0.0
P01166,T1,TOM01,D1,1.0
P01167,T1,TOM01,D1,0.0
P01168,T1,TOM01,D1,1.0
P01169,T1,TOM01,D1,0.0
P01170,T1,TOM01,D1,0.0
P01171,T1,TOM01,D1,0.0
P01172,T1,TOM01,D1,1.0
P01173,T1,TOM01,D1,0.0
P01174,T1,TOM01,D1,1.0
P01175,T1,TOM01,D1,1.0
P01176,T1,TOM01,D1,0.0
P01177,T1,TOM01,D1,1.0
P01178,T1,TOM01,D1,1.0
P01179,T1,TOM01,D1,1.0
P01180,T1,TOM01,D1,0.0
P01181,T1,TOM01,D1,0.0
P01182,T1,TOM01,D1,1.0
P01183,T1,TOM01,D1,0.0
P01184,T1,TOM01,D1,0.0
P01185,T1,TOM01,D1,1.0
P01186,T1,TOM01,D1,1.0
P01187,T1,TOM01,D1,0.0
P01188,T1,TOM01,D1,0.0
P01189,T1,TOM01,D1,0.0
P01190,T1,TOM01,D1,1.0
P01191,T1,TOM01,D1,0.0
P01192,T1,TOM01,D1,1.0
P01193,T1,TOM01,D1,0.0
P01194,T1,TOM01,D1,1.0
P01195,T1,TOM01,D1,0.0
P01196,T1,TOM01,D1,1.0
P01197,T1,TOM01,D1,0.0
P01198,T1,TOM01,D1,0.0
P01199,T1,TOM01,D1,0.0
P01200,T1,TOM01,D1,1.0
P00001,T1,TOM02,D1,1.0
P00002,T1,TOM02,D1,0.0
P00003,T1,TOM02,D1,0.0
P00004,T1,TOM02,D1,1.0
P00005,T1,TOM02,D1,1.0
P00006,T1,TOM02,D1,1.0
P00007,T1,TOM02,D1,0.0
P00008,T1,TOM02,D1,0.0
P00009,T1,TOM02,D1,1.0
P00010,T1,TOM02,D1,0.0
P00011,T1,TOM02,D1,1.0
P00012,T1,TOM02,D1,0.0
P00013,T1,TOM02,D1,0.0
P00014,T1,TOM02,D1,1.0
P00015,T1,TOM02,D1,1.0
P00016,T1,TOM02,D1,0.0
P00017,T1,TOM02,D1,1.0
P00018,T1,TOM02,D1,1.0
P00019,T1,TOM02,D1,1.0
P00020,T1,TOM02,D1,1.0
P00021,T1,TOM02,D1,1.0
P00022,T1,TOM02,D1,0.0
P00023,T1,TOM02,D1,0.0
P00024,T1,TOM02,D1,0.0
P00025,T1,TOM02,D1,1.0
P00026,T1,TOM02,D1,1.0
P00027,T1,TOM02,D1,1.0
P00028,T1,TOM02,D1,0.0
P00029,T1,TOM02,D1,0.0
P00030,T1,TOM02,D1,1.0
P00031,T1,TOM02,D1,1.0
P00032,T1,TOM02,D1,0.0
P00033,T1,TOM02,D1,1.0
P00034,T1,TOM02,D1,1.0
P00035,T1,TOM02,D1,1.0
P00036,T1,TOM02,D1,0.0
P00037,T1,TOM02,D1,0.0
P00038,T1,TOM02,D1,1.0
P00039,T1,TOM02,D1,0.0
P00040,T1,TOM02,D1,1.0
P00041,T1,TOM02,D1,1.0
P00042,T1,TOM02,D1,1.0
P00043,T1,TOM02,D1,0.0
P00044,T1,TOM02,D1,0.0
P00045,T1,TOM02,D1,0.0
P00046,T1,TOM02,D1,1.0
P00047,T1,TOM02,D1,0.0
P00048,T1,TOM02,D1,1.0
P00049,T1,TOM02,D1,1.0
P00050,T1,TOM02,D1,0.0
P00051,T1,TOM02,D1,1.0
P00052,T1,TOM02,D1,1.0
P00053,T1,TOM02,D1,1.0
P00054,T1,TOM02,D1,1.0
P00055,T1,TOM02,D1,0.0
P00056,T1,TOM02,D1,1.0
P00057,T1,TOM02,D1,0.0
P00058,T1,TOM02,D1,0.0
P00059,T1,TOM02,D1,1.0
P00060,T1,TOM02,D1,0.0
P00061,T1,TOM02,D1,1.0
P00062,T1,TOM02,D1,1.0
P00063,T1,TOM02,D1,0.0
P00064,T1,TOM02,D1,1.0
P00065,T1,TOM02,D1,1.0
P00066,T1,TOM02,D1,0.0
P00067,T1,TOM02,D1,1.0
P00068,T1,TOM02,D1,1.0
P00069,T1,TOM02,D1,1.0
P00070,T1,TOM02,D1,0.0
P00071,T1,TOM02,D1,1.0
P00072,T1,TOM02,D1,1.0
P00073,T1,TOM02,D1,0.0
P00074,T1,TOM02,D1,1.0
P00075,T1,TOM02,D1,1.0
P00076,T1,TOM02,D1,1.0
P00077,T1,TOM02,D1,0.0
P00078,T1,TOM02,D1,1.0
P00079,T1,TOM02,D1,0.0
P00080,T1,TOM02,D1,0.0
P00081,T1,TOM02,D1,1.0
P00082,T1,TOM02,D1,0.0
P00083,T1,TOM02,D1,0.0
P00084,T1,TOM02,D1,1.0
P00085,T1,TOM02,D1,0.0
P00086,T1,TOM02,D1,1.0
P00087,T1,TOM02,D1,1.0
P00088,T1,TOM02,D1,0.0
P00089,T1,TOM02,D1,1.0
P00090,T1,TOM02,D1,0.0
P00091,T1,TOM02,D1,0.0
P00092,T1,TOM02,D1,1.0
P00093,T1,TOM02,D1,1.0
P00094,T1,TOM02,D1,0.0
P00095,T1,TOM02,D1,0.0
P00096,T1,TOM02,D1,1.0
P00097,T1,TOM02,D1,0.0
P00098,T1,TOM02,D1,0.0
P00099,T1,TOM02,D1,0.0
P00100,T1,TOM02,D1,0.0
P00101,T1,TOM02,D1,0.0
P00102,T1,TOM02,D1,1.0
P00103,T1,TOM02,D1,1.0
P00104,T1,TOM02,D1,1.0
P00105,T1,TOM02,D1,1.0
P00106,T1,TOM02,D1,1.0
P00107,T1,TOM02,D1,0.0
P00108,T1,TOM02,D1,1.0
P00109,T1,TOM02,D1,0.0
P00110,T1,TOM02,D1,0.0
P00111,T1,TOM02,D1,1.0
P00112,T1,TOM02,D1,1.0
P00113,T1,TOM02,D1,0.0
P00114,T1,TOM02,D1,1.0
P00115,T1,TOM02,D1,1.0
P00116,T1,TOM02,D1,1.0
P00117,T1,TOM02,D1,1.0
P00118,T1,TOM02,D1,1.0
P00119,T1,TOM02,D1,1.0
P00120,T1,TOM02,D1,0.0
P00121,T1,TOM02,D1,1.0
P00122,T1,TOM02,D1,1.0
P00123,T1,TOM02,D1,0.0
P00124,T1,TOM02,D1,1.0
P00125,T1,TOM02,D1,1.0
P00126,T1,TOM02,D1,1.0
P00127,T1,TOM02,D1,0.0
P00128,T1,TOM02,D1,1.0
P00129,T1,TOM02,D1,1.0
P00130,T1,TOM02,D1,1.0
P00131,T1,TOM02,D1,0.0
P00132,T1,TOM02,D1,0.0
P00133,T1,TOM02,D1,1.0
P00134,T1,TOM02,D1,0.0
P00135,T1,TOM02,D1,0.0
P00136,T1,TOM02,D1,0.0
P00137,T1,TOM02,D1,1.0
P00138,T1,TOM02,D1,1.0
P00139,T1,TOM02,D1,1.0
P00140,T1,TOM02,D1,0.0
P00141,T1,TOM02,D1,1.0
P00142,T1,TOM02,D1,0.0
P00143,T1,TOM02,D1,1.0
P00144,T1,TOM02,D1,1.0
P00145,T1,TOM02,D1,1.0
P00146,T1,TOM02,D1,1.0
P00147,T1,TOM02,D1,1.0
P00148,T1,TOM02,D1,1.0
P00149,T1,TOM02,D1,1.0
P00150,T1,TOM02,D1,1.0
P00151,T1,TOM02,D1,0.0
P00152,T1,TOM02,D1,0.0
P00153,T1,TOM02,D1,1.0
P00154,T1,TOM02,D1,0.0
P00155,T1,TOM02,D1,1.0
P00156,T1,TOM02,D1,0.0
P00157,T1,TOM02,D1,0.0
P00158,T1,TOM02,D1,1.0
P00159,T1,TOM02,D1,0.0
P00160,T1,TOM02,D1,0.0
P00161,T1,TOM02,D1,0.0
P00162,T1,TOM02,D1,0.0
P00163,T1,TOM02,D1,1.0
P00164,T1,TOM02,D1,1.0
P00165,T1,TOM02,D1,0.0
P00166,T1,TOM02,D1,0.0
P00167,T1,TOM02,D1,1.0
P00168,T1,TOM02,D1,0.0
P00169,T1,TOM02,D1,0.0
P00170,T1,TOM02,D1,1.0
P00171,T1,TOM02,D1,0.0
P00172,T1,TOM02,D1,0.0
P00173,T1,TOM02,D1,1.0
P00174,T1,TOM02,D1,0.0
P00175,T1,TOM02,D1,0.0
P00176,T1,TOM02,D1,1.0
P00177,T1,TOM02,D1,0.0
P00178,T1,TOM02,D1,0.0
P00179,T1,TOM02,D1,1.0
P00180,T1,TOM02,D1,1.0
P00181,T1,TOM02,D1,0.0
P00182,T1,TOM02,D1,1.0
P00183,T1,TOM02,D1,1.0
P00184,T1,TOM02,D1,0.0
P00185,T1,TOM02,D1,1.0
P00186,T1,TOM02,D1,0.0
P00187,T1,TOM02,D1,0.0
P00188,T1,TOM02,D1,1.0
P00189,T1,TOM02,D1,1.0
P00190,T1,TOM02,D1,1.0
P00191,T1,TOM02,D1,1.0
P00192,T1,TOM02,D1,0.0
P00193,T1,TOM02,D1,0.0
P00194,T1,TOM02,D1,1.0
P00195,T1,TOM02,D1,1.0
P00196,T1,TOM02,D1,1.0
P00197,T1,TOM02,D1,0.0
P00198,T1,TOM02,D1,0.0
P00199,T1,TOM02,D1,0.0
P00200,T1,TOM02,D1,0.0
P00201,T1,TOM02,D1,0.0
P00202,T1,TOM02,D1,1.0
P00203,T1,TOM02,D1,1.0
P00204,T1,TOM02,D1,0.0
P00205,T1,TOM02,D1,0.0
P00206,T1,TOM02,D1,1.0
P00207,T1,TOM02,D1,1.0
P00208,T1,TOM02,D1,0.0
P00209,T1,TOM02,D1,0.0
P00210,T1,TOM02,D1,0.0
P00211,T1,TOM02,D1,0.0
P00212,T1,TOM02,D1,0.0
P00213,T1,TOM02,D1,1.0
P00214,T1,TOM02,D1,1.0
P00215,T1,TOM02,D1,0.0
P00216,T1,TOM02,D1,0.0
P00217,T1,TOM02,D1,1.0
P00218,T1,TOM02,D1,0.0
P00219,T1,TOM02,D1,0.0
P00220,T1,TOM02,D1,0.0
P00221,T1,TOM02,D1,1.0
P00222,T1,TOM02,D1,0.0
P00223,T1,TOM02,D1,0.0
P00224,T1,TOM02,D1,0.0
P00225,T1,TOM02,D1,1.0
P00226,T1,TOM02,D1,1.0
P00227,T1,TOM02,D1,1.0
P00228,T1,TOM02,D1,1.0
P00229,T1,TOM02,D1,1.0
P00230,T1,TOM02,D1,1.0
P00231,T1,TOM02,D1,1.0
P00232,T1,TOM02,D1,0.0
P00233,T1,TOM02,D1,0.0
P00234,T1,TOM02,D1,1.0
P00235,T1,TOM02,D1,1.0
P00236,T1,TOM02,D1,1.0
P00237,T1,TOM02,D1,0.0
P00238,T1,TOM02,D1,0.0
P00239,T1,TOM02,D1,1.0
P00240,T1,TOM02,D1,1.0
P00241,T1,TOM02,D1,0.0
P00242,T1,TOM02,D1,0.0
P00243,T1,TOM02,D1,0.0
P00244,T1,TOM02,D1,1.0
P00245,T1,TOM02,D1,1.0
P00246,T1,TOM02,D1,1.0
P00247,T1,TOM02,D1,1.0
P00248,T1,TOM02,D1,0.0
P00249,T1,TOM02,D1,0.0
P00250,T1,TOM02,D1,1.0
P00251,T1,TOM02,D1,1.0
P00252,T1,TOM02,D1,0.0
P00253,T1,TOM02,D1,0.0
P00254,T1,TOM02,D1,1.0
P00255,T1,TOM02,D1,0.0
P00256,T1,TOM02,D1,1.0
P00257,T1,TOM02,D1,0.0
P00258,T1,TOM02,D1,1.0
P00259,T1,TOM02,D1,0.0
P00260,T1,TOM02,D1,1.0
P00261,T1,TOM02,D1,1.0
P00262,T1,TOM02,D1,0.0
P00263,T1,TOM02,D1,0.0
P00264,T1,TOM02,D1,1.0
P00265,T1,TOM02,D1,1.0
P00266,T1,TOM02,D1,1.0
P00267,T1,TOM02,D1,1.0
P00268,T1,TOM02,D1,1.0
P00269,T1,TOM02,D1,0.0
P00270,T1,TOM02,D1,1.0
